"","GSE1833_environmental enrichment"
"171028",0.0037954017057861
"171039",0.0075505803403073
"171040",0.00148566755766844
"171041",0.00403469133201668
"171043",0.002197265625
"171044",0.00493902321383784
"171045",0.00263055012345679
"171046",0.00564600278210685
"171047",0.00187529097738327
"171048",0.0063630187107103
"171049",0.00408033943472259
"171050",0.00393694732795079
"171051",0.00628293196370266
"171052",0.00313072497990754
"171053",0.0034654808829676
"171054",0.0030181116952783
"171055",0.00258793018381274
"171056",0.0109155713967476
"171057",0.00446647387511028
"171058",0.0100679115196783
"171059",0.00344378010019752
"171060",0.00235648977283439
"171061",0.00397797135602968
"171062",0.00328353440332945
"171063",0.00337316185133582
"171064",0.00201525941972031
"171068",0.00359412963815536
"171069",0.00203539673381086
"171070",0.00306023423152852
"171071",0.00432370609461433
"171072",0.00177411710862632
"171073",0.0038562024706584
"171074",0.00382269626546421
"171075",0.00267739310988826
"171078",0.006447255255877
"171079",0.00356530140726738
"171080",0.00237953599048186
"171081",0.00361762543265523
"171082",0.00603890419431175
"171083",0.00475450750497699
"171084",0.00161560071073255
"171085",0.00506919776954433
"171086",0.00554251445622924
"171087",0.00448444902596101
"171088",0.00175969278039329
"171090",0.00202375442106591
"171091",0.00411094694444445
"171092",0.00397486579048738
"171093",0.00670060697859492
"171096",0.00761886613816996
"171097",0.00983658985404833
"171099",0.00603678292156847
"171100",0.00356139438085328
"171101",0.00731540996118879
"171102",0.00271926600371856
"171103",0.00515779650521394
"171104",0.00230046130748241
"171105",0.00288400739554605
"171106",0.00381759905223309
"171107",0.00205169679425266
"171108",0.0032248692849309
"171109",0.00796666894337819
"171111",0.008961385483012
"171112",0.00306073874231303
"171113",0.00440415538889164
"171114",0.00146925845647584
"171115",0.00455292422349966
"171116",0.0206190989521539
"171118",0.00316503167268849
"171119",0.00485595665422621
"171120",0.00371791399185268
"171121",0.00586542528139906
"171122",0.00431938092922538
"171123",0.00292944872614956
"171124",0.00503542075856677
"171125",0.00263160113999062
"171126",0.00391919336036249
"171128",0.00409867019169702
"171129",0.0063900698230624
"171131",0.00176258256333565
"171133",0.0037329159857837
"171134",0.00248256127848214
"171135",0.0280215647011938
"171136",0.00396185428298375
